,F1_S1,F1_S2,F2_S2,LPC_Coefficient2,LPC_Coefficient5,LPC_Coefficient8,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient14
2492,0.015625,0.039062,0.011719,-0.25199,0.22093000000000002,0.06545,-0.020841,0.030855,-0.0013254000000000002
2493,0.0078125,0.019531,0.015625,-0.083057,0.046726,0.12630999999999998,-0.05064,-0.060957000000000004,0.064039
2494,0.0078125,0.019531,0.015625,0.82285,0.32266999999999996,0.21584,0.12987,0.0096545,-0.0076817
2495,0.015625,0.03125,0.0078125,-0.21989,0.17824,0.014566999999999998,0.070279,0.05604,0.0054803000000000004
2496,0.011719,0.03125,0.011719,-0.3142,0.17907,0.026477999999999998,0.081897,0.091502,-0.022265
2497,0.011719,0.015625,0.0078125,-0.23498000000000002,0.087949,-0.030304,-0.018258,-0.006509,0.071019
2498,0.009765600000000001,0.009765600000000001,0.017578,-0.285,0.15003,0.11213,0.045903,0.004768199999999999,0.058809
2499,0.039062,0.03125,0.015625,-0.085249,0.17087,0.083103,0.015707,-0.09099700000000001,0.17107
2500,0.0078125,0.039062,0.011719,0.099482,0.13355,0.059264,0.090736,0.1587,-0.036223000000000005
2501,0.03125,0.019531,0.046875,-0.10782,0.14611,0.030389,0.051988,0.033338,0.027689
2502,0.039062,0.03125,0.039062,-0.28165999999999997,0.14869000000000002,-0.025910000000000002,-0.016007,0.0060823,0.00083394
2503,0.015625,0.015625,0.039062,-0.30456,0.10533,0.078063,-0.033319,-0.02592,0.081438
2504,0.011719,0.023438,0.03125,-0.060305,0.043384,0.10323,0.0075396000000000005,0.07737100000000001,0.0752
2505,0.03125,0.046875,0.0078125,-0.048628,0.077723,0.1183,-0.05194,-0.022238,0.05438
2506,0.0078125,0.009765600000000001,0.019531,-0.16749,0.032784,0.072656,0.037712999999999997,0.04803,0.037925
2507,0.011719,0.0078125,0.0078125,-0.10429000000000001,0.061956,0.043281,0.006539699999999999,0.028425,-0.0049434
2508,0.019531,0.015625,0.03125,-0.22910999999999998,0.27833,0.15254,0.038534,0.11890999999999999,0.13641
2509,0.011719,0.015625,0.070312,-0.012126999999999999,-0.021179,0.018890999999999998,0.071235,-0.07911699999999999,-0.041217000000000004
2510,0.019531,0.023438,0.023438,-0.073607,0.15858,0.17231,0.07431900000000001,0.035614,0.096523
2511,0.0078125,0.0078125,0.015625,-0.12709,0.19916,0.075837,0.094764,-0.06349400000000001,0.038897
2512,0.039062,0.046875,0.015625,-0.20595,0.18445999999999999,0.011779000000000001,0.13130999999999998,0.060195000000000005,-0.095968
2513,0.0078125,0.015625,0.0078125,1.6675,1.1586,0.54203,0.17687999999999998,0.039952,0.004423300000000001
2514,0.0078125,0.0078125,0.0078125,0.29294000000000003,0.11546,0.13854,0.053752999999999995,0.045732,0.0080935
2515,0.0078125,0.011719,0.023438,-0.00061602,0.018972,0.10449000000000001,-0.0008289999999999999,-0.0032183,0.027704000000000003
2516,0.011719,0.011719,0.046875,-0.32274,0.015815,0.026968000000000002,0.030247000000000003,0.1146,0.08909199999999999
2517,0.011719,0.011719,0.0078125,0.053116,0.088625,0.15964,0.11335,0.047593,0.062534
2518,0.0078125,0.011719,0.011719,0.21756999999999999,0.067083,0.29373,0.088193,0.043381,0.24741999999999997
2519,0.011719,0.015625,0.0078125,-0.17257,0.20631,0.0046552,-0.1332,0.14858,-0.051672
2520,0.015625,0.015625,0.027344,-0.30317,0.26284,-0.10907,0.036762,-0.12818,0.096867
2521,0.011719,0.046875,0.011719,-0.18874000000000002,0.16176,0.084062,0.017262,-0.031865,0.06833099999999999
2522,0.023438,0.015625,0.03125,-0.11911,0.20481999999999997,0.041933,-0.006673899999999999,0.01585,-0.048609
2523,0.015625,0.03125,0.015625,-0.27104,0.13706,0.11975999999999999,0.028227999999999996,0.098631,-0.057722
2524,0.039062,0.015625,0.046875,-0.36811,0.070898,0.16132,-0.02816,0.07337300000000001,0.016301
2525,0.017578,0.015625,0.015625,-0.17328,0.1766,0.063601,0.003084,0.046022,0.050506999999999996
2526,0.015625,0.023438,0.009765600000000001,-0.17436,0.046610000000000006,0.010556999999999999,0.055589,0.036061,0.068704
2527,0.015625,0.023438,0.011719,0.028829,0.22603,0.14915,0.037989999999999996,0.055097,0.12536
2528,0.046875,0.0625,0.03125,-0.23551999999999998,0.10826,0.016003,0.025308,0.080945,-0.022653
2529,0.011719,0.011719,0.03125,0.045353,-0.10340999999999999,0.13547,0.0039433,-0.12318,-0.016204
2530,0.011719,0.015625,0.039062,-0.17217000000000002,0.13435999999999998,0.024581,-0.019794,0.038055,0.017181000000000002
2531,0.011719,0.027344,0.0078125,-0.081488,0.053316999999999996,0.091536,0.055378,0.022956,0.032322000000000004
2532,0.015625,0.015625,0.015625,-0.39476,0.16393,0.12682000000000002,-0.02478,0.11366,0.088383
2533,0.015625,0.019531,0.015625,-0.2115,0.23697,0.044536,0.083536,-0.055336,0.11846
2534,0.0078125,0.009765600000000001,0.0078125,-0.32373,0.11954000000000001,0.06489299999999999,-0.030222000000000002,0.046314,0.1079
2535,0.0078125,0.009765600000000001,0.0078125,1.6883,2.4815,2.1286,1.5073,1.1609,0.24379
2536,0.019531,0.023438,0.0039062,-0.086212,0.09386599999999999,-0.011403,0.0079005,-0.017723,-0.022816
2537,0.015625,0.015625,0.046875,-0.28639000000000003,0.041957999999999995,0.13677,0.098182,0.018754,-0.07083300000000001
2538,0.011719,0.015625,0.039062,-0.099628,0.17447000000000001,-0.0027986,-0.0031261999999999996,0.19779000000000002,-0.060739
2539,0.0039062,0.0039062,0.011719,-0.051137,0.28898,0.07711,0.10960999999999999,0.096183,0.056337
2540,0.015625,0.015625,0.023438,-0.20114,0.034487000000000004,0.15408,-0.008390700000000001,-0.049500999999999996,0.11083
2541,0.015625,0.019531,0.039062,-0.2032,0.25815,-0.004345399999999999,0.074286,0.07246699999999999,0.01105
2542,0.037108999999999996,0.046875,0.03125,-0.06940199999999999,0.2091,0.11004000000000001,0.067741,-0.024194999999999998,0.078929
2543,0.015625,0.015625,0.015625,-0.21858000000000002,0.14690999999999999,-0.05832999999999999,0.009895200000000002,0.086625,-0.030626
2544,0.0078125,0.0039062,0.046875,-0.1684,0.10500999999999999,0.12918,0.004262,0.042405,0.014145
2545,0.015625,0.015625,0.03125,-0.3291,0.24025,-0.11344000000000001,0.10658,0.0053006,0.017294999999999998
2546,0.03125,0.019531,0.023438,-0.21453000000000003,0.31951,-0.015472999999999999,0.06756000000000001,-0.010303,-0.019754
2547,0.011719,0.0625,0.011719,-0.083834,0.11275999999999999,0.19218,0.091955,0.14157999999999998,0.006806399999999999
2548,0.011719,0.046875,0.011719,-0.2303,0.16041,0.009523,0.19147,-0.008886100000000001,-0.0035415999999999998
2549,0.011719,0.046875,0.011719,1.8154,2.6091,2.0816,1.3769,1.0026,0.24073000000000003
2550,0.011719,0.015625,0.015625,-0.0033911,0.13810999999999998,0.038036,0.027101999999999998,0.08032,0.05508
2551,0.0078125,0.015625,0.023438,-0.18006,0.056434000000000005,0.15592,0.070186,-0.013080000000000001,-0.031175
2552,0.06640599999999999,0.05859400000000001,0.03125,-0.007641500000000001,0.11199999999999999,0.071525,0.0040634,0.06944199999999999,0.017542
2553,0.011719,0.013672,0.035156,0.878,0.6469600000000001,0.47668,0.40825,0.37468,0.2158
2554,0.015625,0.03125,0.054688,-0.10106,-0.0014542,0.10839000000000001,0.017922,0.15202000000000002,0.1368
2555,0.0039062,0.0078125,0.029297000000000004,-0.076404,0.11283,-0.0047597,0.06101,0.005303899999999999,-0.007104999999999999
2556,0.015625,0.023438,0.015625,-0.15288,0.13517,0.053951,-0.050076999999999997,0.06322699999999999,0.03847
2557,0.03125,0.015625,0.015625,-0.14822000000000002,0.14752,0.017462000000000002,0.076081,0.030591000000000004,0.02561
2558,0.0078125,0.011719,0.015625,-0.25954,0.16045,-0.0058977,0.032594,0.002592,0.016777
2559,0.019531,0.023438,0.015625,-0.3435,0.12980999999999998,0.00023439,0.07814299999999999,0.060373,0.028273000000000003
2560,0.011719,0.015625,0.03125,-0.17482,0.13687,0.09940800000000001,0.077962,-0.0089717,-0.034796
2561,0.03125,0.023438,0.023438,-0.25155,0.12805999999999998,0.14635,-0.025263999999999998,-0.0022478000000000003,-0.020875
2562,0.019531,0.019531,0.015625,-0.084164,0.2549,0.13079000000000002,-0.14699,0.013694,0.15650999999999998
2563,0.011719,0.015625,0.015625,-0.018808000000000002,-0.019624000000000003,0.083817,-0.014750999999999998,0.079235,0.09825199999999999
2564,0.015625,0.03125,0.015625,-0.2249,0.095261,-0.021947,0.071632,-0.021874,0.14224
2565,0.015625,0.054688,0.021484,-0.35433000000000003,0.05677000000000001,0.049338,0.10878,0.021437,0.046717
2566,0.015625,0.046875,0.0625,-0.092209,0.049371,0.20409000000000002,-0.083074,0.06414700000000001,0.01684
2567,0.015625,0.039062,0.023438,-0.14969000000000002,0.044821,0.06914,-0.027831,-0.084249,0.0642
2568,0.03125,0.015625,0.015625,-0.31536,0.08962200000000001,0.02717,0.13999,-0.0039329000000000005,-0.022298
2569,0.015625,0.046875,0.015625,-0.13134,0.12882000000000002,0.047591,0.029486000000000002,0.051141000000000006,0.05388
2570,0.011719,0.015625,0.0078125,0.22821,0.14326,0.17945999999999998,0.13694,0.09009,0.079105
2571,0.027344,0.027344,0.015625,-0.18705,0.17672000000000002,-0.020832,0.044176,0.023304,0.019987
2572,0.019531,0.015625,0.03125,0.094628,0.09364700000000001,0.12209,0.10537,0.06611900000000001,0.071725
2573,0.009765600000000001,0.0078125,0.017578,-0.018512,0.017998,0.083208,0.019089,0.0050163000000000004,0.028817000000000002
2574,0.011719,0.054688,0.011719,0.017163,0.1511,0.16509000000000001,0.0097815,0.1212,0.019355
2575,0.023438,0.03125,0.015625,-0.0090631,0.17565,-0.00046247,0.054038,0.10535,0.076674
2576,0.03125,0.023438,0.011719,1.9667,1.0379,-0.37914000000000003,0.084277,-0.43588000000000005,0.27111999999999997
2577,0.0078125,0.015625,0.0078125,0.11569000000000002,0.07297200000000001,0.14123,0.14107999999999998,-0.0037405,-0.0034235
2578,0.009765600000000001,0.046875,0.054688,-0.15719,0.097827,0.080943,0.07911,-0.026186,0.1221
2579,0.023438,0.03125,0.0078125,-0.031139,0.2126,0.07235599999999999,0.08916,0.022812,0.062161
2580,0.023438,0.03125,0.0078125,1.751,1.739,1.3814,0.9507,0.6872699999999999,0.22401
2581,0.035156,0.011719,0.039062,-0.2269,0.17336,0.022644,0.070431,0.092999,-0.022215000000000002
2582,0.015625,0.015625,0.03125,-0.37227,0.14754,-0.074401,0.07902999999999999,0.12930999999999998,0.10965
2583,0.0078125,0.0039062,0.009765600000000001,-0.16644,0.14545999999999998,-0.017016,0.080086,-0.029798,-0.017723
2584,0.023438,0.023438,0.046875,0.03611,0.05126,-0.024877,0.051677999999999995,0.035107,0.027685
2585,0.0078125,0.0078125,0.011719,-0.127,0.038945999999999995,0.052363,0.037495999999999995,0.009701600000000001,-0.0087209
2586,0.039062,0.042969,0.054688,0.25404,0.3521,0.12915,0.017105000000000002,0.12825,0.027347000000000003
2587,0.0078125,0.0078125,0.019531,-0.35769,0.17625,-0.037431,0.1794,-0.04478,0.032612999999999996
2588,0.015625,0.023438,0.046875,-0.072556,0.051345,0.039993,0.067743,0.11723,-0.015056
2589,0.015625,0.015625,0.0078125,-0.13663,0.1379,0.021987,0.070579,0.027299,0.023065000000000002
2590,0.011719,0.015625,0.0078125,0.25834,0.17127,0.027062,0.0016043,0.032427,0.073866
2591,0.042969,0.03125,0.0625,-0.14678,0.05497899999999999,0.069135,0.11044000000000001,-0.033117,-0.055173
2592,0.011719,0.015625,0.015625,-0.28917,-0.045763,-0.028652999999999998,0.081802,-0.11325,-0.034015
2593,0.0078125,0.011719,0.0078125,-0.17975,0.087496,-0.009254799999999999,0.086891,-0.006336,0.028051999999999997
2594,0.03125,0.015625,0.015625,-0.16435999999999998,0.07527,0.066373,0.019597999999999997,0.0014536,0.013786000000000001
2595,0.0078125,0.015625,0.046875,0.091442,-0.08947000000000001,0.038539,-0.042714,0.042446,-0.12817
2596,0.019531,0.009765600000000001,0.023438,1.1818,1.2902,1.1946,0.89561,0.7268600000000001,0.25551999999999997
2597,0.019531,0.015625,0.03125,-0.2606,0.15825,0.08805299999999999,-0.073012,0.04823,-0.0045289
2598,0.0078125,0.015625,0.0039062,0.20806,-0.014332,0.039001,0.022688,0.050976,-0.010884
2599,0.019531,0.023438,0.046875,-0.11309000000000001,0.039971,0.043291,0.01882,0.041615,0.0024221
2600,0.019531,0.03125,0.046875,-0.21783000000000002,-0.053087,0.13843,-0.1048,-0.07331499999999999,-0.041736
2601,0.0078125,0.015625,0.015625,-0.12264000000000001,0.027458999999999997,0.12976,-0.024078,-0.073339,0.089167
2602,0.011719,0.0078125,0.046875,-0.28223000000000004,0.06740399999999999,-0.024149,-0.051012,0.00053491,0.14157999999999998
2603,0.015625,0.03125,0.023438,-0.066426,0.24341,0.10690999999999999,0.062791,0.06225700000000001,0.092962
2604,0.015625,0.0078125,0.0078125,-0.27883,0.27094,-0.046967,0.06586,0.056531,0.08153200000000001
2605,0.015625,0.019531,0.019531,-0.18545,0.27092,0.088737,-0.051094,0.26858000000000004,0.06097999999999999
2606,0.027344,0.023438,0.015625,-0.14485,0.08065399999999999,0.069599,0.051797,0.022493,-0.00072167
2607,0.027344,0.023438,0.015625,-0.1095,0.049694999999999996,0.031889999999999995,0.065194,0.037611,0.084702
2608,0.011719,0.0078125,0.03125,-0.1069,-0.05966799999999999,0.10672000000000001,-0.021599,0.014634999999999999,0.055786
2609,0.0078125,0.011719,0.035156,-0.22955,0.0087005,-0.044499000000000004,0.12330999999999999,-0.012462,-0.013038999999999999
2610,0.023438,0.019531,0.027344,-0.36866,0.10148,0.001019,0.080749,0.017398,0.064866
2611,0.03125,0.03125,0.009765600000000001,-0.33599,0.28331,-0.011977,-0.023173,-0.0034056,0.05279299999999999
2612,0.015625,0.046875,0.011719,-0.14648,0.22036999999999998,0.12895,0.047373,0.044567,0.020721
2613,0.015625,0.03125,0.015625,-0.23269,0.15577,0.11077999999999999,0.01888,0.013728,0.059886
2614,0.0019531,0.0,0.0039062,-0.26639,0.075654,0.068565,0.020725999999999998,0.0076882,0.030126999999999998
2615,0.011719,0.011719,0.0078125,-0.0088139,0.03988,0.084155,5.98e-06,-0.016486,-0.00071103
2616,0.011719,0.023438,0.013672,0.032913,0.091699,0.25311,0.014021,-0.026429,0.029172000000000003
2617,0.023438,0.023438,0.039062,-0.17159000000000002,0.012787999999999999,0.0047634999999999995,0.069495,0.013808,0.030723
2618,0.015625,0.042969,0.015625,-0.39052,0.26111,-0.058392999999999994,-0.020975999999999998,0.008434899999999999,0.020791
2619,0.015625,0.011719,0.035156,-0.057553,0.14734,0.17028,0.11505,0.043352,-0.032957
2620,0.03125,0.011719,0.050781,-0.22207,0.17338,0.037703,0.009950200000000001,0.09544,0.052885
2621,0.023438,0.03125,0.011719,0.16066,0.037589,-0.10745999999999999,0.058365999999999994,0.10442,0.010744
2622,0.035156,0.0078125,0.054688,-0.36501,0.11969,0.059837,0.035579,-0.026592,-0.064589
2623,0.0039062,0.011719,0.015625,0.03745,-0.021736000000000002,0.11137999999999999,0.014329,-0.041593,0.01735
2624,0.023438,0.039062,0.0078125,0.031898,0.22532,0.072014,0.074173,0.047274000000000004,0.0015252
2625,0.023438,0.042969,0.015625,0.15677,0.18141,0.27762,0.039774000000000004,0.067656,0.036823
2626,0.015625,0.011719,0.042969,-0.20178,0.18458,0.027306999999999998,-0.12015999999999999,0.034695,0.030676
2627,0.0078125,0.015625,0.0039062,0.43523999999999996,-0.035819,-0.10367,0.090259,0.0554,-0.0014472999999999999
2628,0.015625,0.015625,0.03125,-0.40032,0.16197,0.044846,0.0092708,0.055207000000000006,-0.038022
2629,0.015625,0.023438,0.035156,-0.09407,0.14458,0.0086959,0.0060614,0.0077153000000000005,-0.0084479
2630,0.0078125,0.03125,0.0625,-0.252,0.029005,-0.01882,0.074709,0.16101,0.0052632
2631,0.0078125,0.015625,0.015625,-0.18861,0.035089999999999996,0.07322000000000001,0.048162,-0.051065,-0.010487999999999999
2632,0.015625,0.015625,0.03125,-0.090398,0.13785,0.066346,0.054512,0.02306,0.065855
2633,0.027344,0.023438,0.03125,-0.07321699999999999,0.15714,0.10032,0.065371,0.041454000000000005,0.038169999999999996
2634,0.015625,0.019531,0.046875,-0.22276999999999997,0.20446,-0.021769,-0.019559,0.022386,0.053654999999999994
2635,0.011719,0.046875,0.019531,-0.085901,0.0625,0.036522000000000006,0.06005800000000001,0.063612,-0.0087901
2636,0.023438,0.015625,0.042969,-0.22848000000000002,0.25677,0.1341,0.015396,0.023216999999999998,0.094363
2637,0.011719,0.03125,0.03125,-0.24605,0.29408,0.15909,0.1301,-0.0017582999999999998,0.034171
2638,0.03125,0.011719,0.054688,-0.23118000000000002,0.14570999999999998,0.17226,0.13022999999999998,0.015676,-0.11438
2639,0.011719,0.023438,0.039062,-0.15743,0.23539000000000002,0.00099073,0.14301,0.0024495000000000003,0.083744
2640,0.0078125,0.027344,0.011719,-0.13055,0.21711999999999998,0.15771,0.038266,-0.0069586,0.048494999999999996
2641,0.015625,0.015625,0.015625,0.32526,0.0136,0.071186,0.015341999999999998,-0.039744,0.013959000000000001
2642,0.011719,0.03125,0.027344,-0.024383000000000002,0.040809,0.2069,0.10835999999999998,0.044226,0.017339
2643,0.0078125,0.03125,0.011719,-0.10275999999999999,0.07107999999999999,0.026527,0.028725,0.046095,0.0078794
2644,0.0078125,0.025391,0.03125,1.7966,1.9168,1.4380000000000002,1.219,1.0945,0.38035
2645,0.013672,0.0625,0.015625,-0.16459000000000001,0.18649000000000002,0.14561,0.037284,0.07178899999999999,-0.10618
2646,0.0078125,0.015625,0.03125,-0.018690000000000002,0.20861,0.016891,0.039943,0.10912999999999999,0.082475
2647,0.015625,0.023438,0.046875,-0.27455999999999997,0.1512,0.023024,-0.051088999999999996,0.13701,-0.049212
2648,0.0078125,0.03125,0.011719,-0.26245,0.27384000000000003,0.0057357,0.051068,0.075528,0.01618
2649,0.054688,0.070312,0.046875,-0.30053,0.20865999999999998,0.04154,0.046595,-0.018966,-0.055232
2650,0.035156,0.039062,0.0078125,-0.12270999999999999,0.14483,0.16675,0.037872,-0.040847,0.063192
2651,0.039062,0.011719,0.03125,-0.22469,0.1839,-0.016585,0.064176,-0.096215,-0.052332000000000004
2652,0.03125,0.019531,0.023438,-0.14529,0.097844,0.057594000000000006,0.039014,0.15799000000000002,0.012528000000000001
2653,0.011719,0.03125,0.015625,-0.25356999999999996,0.15835,0.099851,0.09175499999999999,0.066967,0.021657
2654,0.019531,0.023438,0.011719,-0.18282,0.041463,0.16794,0.11832000000000001,-0.029310000000000003,-0.034785
2655,0.011719,0.0,0.03125,-0.26198,0.22774,0.078841,0.08336,-0.022522,0.020937
2656,0.03125,0.046875,0.046875,-0.33789,0.25893,0.038999,0.013642,0.015587,0.048795
2657,0.0078125,0.0078125,0.0078125,0.47507,0.10649000000000002,0.12355999999999999,0.039109,0.098484,-0.010856999999999999
2658,0.015625,0.011719,0.03125,-0.13821,0.10769000000000001,0.08267999999999999,0.018937,0.025775,0.06651900000000001
2659,0.015625,0.015625,0.019531,-0.062932,0.15864,0.0095833,-0.0038219,0.062863,0.14381
2660,0.015625,0.019531,0.015625,-0.060400999999999996,0.29255,0.00821,0.016641999999999997,-0.042046,-0.00032475
2661,0.019531,0.011719,0.042969,-0.15786,0.18872,0.10522999999999999,-0.018234,-0.0064911000000000005,-0.050345999999999995
2662,0.011719,0.03125,0.015625,0.081205,0.13996,0.19361,0.14396,-0.004675199999999999,0.061702999999999994
2663,0.0078125,0.0078125,0.039062,-0.043636,0.10829000000000001,0.10027,0.039155,0.025128,0.055433
2664,0.015625,0.023438,0.015625,-0.32429,0.28668000000000005,0.034123,-0.0059385,0.051556,0.043680000000000004
2665,0.0078125,0.019531,0.0078125,-0.16702,-0.024173,-0.0042753,-0.031074,0.044788,0.12070999999999998
2666,0.0039062,0.03125,0.0039062,-0.30325,0.22421,0.058073,0.026577999999999997,-0.038237,0.16005999999999998
2667,0.015625,0.015625,0.015625,-0.13877,0.18575,0.12755,-0.029287999999999998,-0.0077486000000000005,0.053961
2668,0.0078125,0.011719,0.027344,-0.048544,0.059877,0.0741,0.042312,0.058915999999999996,0.049033999999999994
2669,0.023438,0.023438,0.015625,-0.10345,0.12124000000000001,0.078802,-0.050733,0.066585,0.013005000000000001
2670,0.0078125,0.0078125,0.015625,-0.15807000000000002,0.10159,0.061145000000000005,-0.047938,0.06472699999999999,-0.053512
2671,0.03125,0.03125,0.023438,-0.11597,0.17287,0.089784,0.084562,0.10968,0.036475
2672,0.0078125,0.03125,0.03125,-0.36288000000000004,0.036982999999999995,0.081694,-0.05834400000000001,0.024492,0.063126
2673,0.009765600000000001,0.015625,0.0039062,0.027831,0.067246,0.13362000000000002,0.17726,0.028042,0.03034
2674,0.0078125,0.011719,0.0078125,-0.14409,0.1252,0.13632,0.11382,0.046512,0.08820499999999999
2675,0.011719,0.015625,0.03125,-0.22486,0.042608999999999994,0.1182,-0.041257,0.028327999999999996,-0.17718
2676,0.015625,0.015625,0.0,-0.1934,0.08475,0.039817,0.046995,0.06966,0.028366000000000002
2677,0.0078125,0.0039062,0.015625,0.15662,0.031833,0.25595999999999997,0.13345,0.073561,0.096544
2678,0.03125,0.03125,0.027344,-0.070005,0.16272,0.15175,-0.0037998000000000003,-0.032795,-0.0017985
2679,0.015625,0.03125,0.015625,-0.23131,0.19043,0.1164,0.038137,0.10932,0.072301
2680,0.0039062,0.0078125,0.0078125,0.88938,0.2406,0.3342,0.24199,0.081977,0.024985
2681,0.015625,0.015625,0.0078125,-0.35313,0.1764,0.057311,0.028724,0.027975,-0.0035255000000000004
2682,0.011719,0.019531,0.011719,-0.19172999999999998,0.078065,0.009257600000000001,-0.039155,0.055402,0.062265999999999995
2683,0.015625,0.023438,0.039062,-0.12172000000000001,0.20373,0.041491,0.029002999999999998,0.03743,-0.0015918
2684,0.011719,0.015625,0.046875,-0.021373,0.12864,0.2072,-0.032510000000000004,0.025682,0.018989
2685,0.023438,0.015625,0.015625,-0.12258,0.29699000000000003,-0.055323000000000004,0.16577999999999998,0.05136,0.06656000000000001
2686,0.039062,0.015625,0.042969,-0.3689,0.29236999999999996,0.014484,0.015013999999999998,0.038283,0.096623
2687,0.015625,0.011719,0.015625,-0.2722,0.27105999999999997,0.020429,0.044239999999999995,0.028908999999999997,-0.00082068
2688,0.011719,0.0078125,0.050781,-0.32699,0.21854,0.074156,-0.031283,0.05396,0.038357999999999996
2689,0.015625,0.03125,0.015625,0.11331,0.10442,0.010836,0.0046381999999999994,-0.0038894,0.025215
2690,0.015625,0.011719,0.017578,-0.30675,0.1819,0.02708,-0.027829000000000003,0.0028870000000000002,-0.014306000000000001
2691,0.011719,0.015625,0.046875,-0.087937,0.047678,0.074656,0.021421,0.018996000000000002,0.0026774
2692,0.015625,0.015625,0.05859400000000001,-0.04152,0.11572,0.095348,-0.15125,0.065702,0.054386000000000004
2693,0.015625,0.019531,0.046875,-0.28817,0.12462000000000001,0.11594000000000002,-0.096706,-0.11265,0.065936
2694,0.011719,0.015625,0.015625,-0.26386,0.12783,0.095427,-0.022974,-0.031108999999999998,0.064915
2695,0.046875,0.027344,0.015625,-0.0069313000000000005,-0.014957,0.17505,0.06111900000000001,0.090292,0.043247
2696,0.015625,0.019531,0.039062,-0.2111,0.15136,0.041345,0.053926999999999996,0.024996,-0.059865999999999996
2697,0.019531,0.027344,0.023438,-0.40437,0.23345,0.15015,-0.030831,-0.090633,0.01718
2698,0.0078125,0.0078125,0.0078125,0.20223,0.039977,0.035435,0.059824,0.059961,0.070884
2699,0.0039062,0.0,0.0078125,0.45956,0.22778,0.1031,0.11377999999999999,0.090193,-0.024549
2700,0.015625,0.039062,0.015625,-0.16915999999999998,0.10375999999999999,0.084601,-0.018963999999999998,0.024054,0.020374
2701,0.015625,0.023438,0.011719,-0.40879,0.18657,-0.032,0.027993999999999998,-0.01859,-0.022757
2702,0.0078125,0.015625,0.027344,0.063967,0.07092799999999999,0.096149,0.044295,0.08731900000000001,0.064318
2703,0.011719,0.015625,0.03125,-0.11764000000000001,0.10165,0.07461,0.049641000000000005,0.0020993,0.044393
2704,0.0078125,0.015625,0.015625,-0.15005,0.042568,0.19783,0.012981,-0.08760599999999999,-0.051788
2705,0.015625,0.019531,0.046875,-0.21026,0.25511,0.031341,-0.059802,0.10205,0.028267
2706,0.023438,0.023438,0.0039062,-0.10935,0.11105999999999999,-0.017674000000000002,0.042132,-0.06876900000000001,0.034026
2707,0.0078125,0.03125,0.039062,-0.13276,0.0039657,0.064077,0.061252999999999995,0.042896,-0.012158
2708,0.0078125,0.03125,0.0078125,0.099819,-0.059387,0.020023,-0.084952,0.038705,-0.012556999999999999
2709,0.011719,0.027344,0.011719,-0.070576,0.01344,0.020406,0.05606900000000001,0.062557,-0.02008
2710,0.011719,0.03125,0.015625,-0.28194,0.098756,0.013636,-0.028811,-0.037529,0.078282
2711,0.011719,0.050781,0.011719,-0.048901,0.21723,0.1013,0.067781,0.027777,0.054421000000000004
2712,0.011719,0.0078125,0.0625,-0.057285,0.10453,0.057863,0.070764,0.047161,0.046805
2713,0.03125,0.011719,0.03125,-0.20076,0.13028,0.0037098,0.073422,-0.03614,-0.020442
2714,0.015625,0.023438,0.054688,-0.057846,0.1668,0.14454,-0.042891000000000006,-0.016503,-0.014716
2715,0.015625,0.015625,0.027344,-0.39959,0.31571,-0.058790999999999996,0.0027627,0.045901,0.088793
2716,0.009765600000000001,0.027344,0.03125,2.2557,2.9538,2.5409,1.9611,1.5535,0.42351000000000005
2717,0.015625,0.015625,0.015625,1.2858,0.38581,-0.053225,0.019551,-0.10289000000000001,-0.067437
2718,0.039062,0.05859400000000001,0.035156,-0.17069,0.10046000000000001,0.09449500000000001,0.060654,0.065944,0.04433
2719,0.015625,0.046875,0.015625,0.080122,0.088508,0.09951,0.062022,0.081528,-0.06192999999999999
2720,0.015625,0.023438,0.035156,-0.2306,0.15041,0.072742,-0.04579,0.021782,0.00039527
2721,0.015625,0.0078125,0.015625,0.17518,-0.07180299999999999,0.091331,0.077925,0.068896,0.0042844
2722,0.015625,0.046875,0.023438,-0.14253,0.096349,-0.0010927999999999999,0.1124,0.04662,0.052167
2723,0.015625,0.023438,0.046875,0.0083801,0.034535,0.11264,0.008851999999999999,0.061470000000000004,0.059868
2724,0.015625,0.015625,0.0078125,-0.12945,0.021469,0.024911000000000003,0.031376,0.084371,0.058540999999999996
2725,0.0078125,0.023438,0.03125,0.008073499999999999,0.0018901,0.20012,0.009162,-0.0017271,0.021402
2726,0.015625,0.009765600000000001,0.046875,-0.20467,0.11101,0.091612,0.034408999999999995,0.053209000000000006,0.083361
2727,0.015625,0.015625,0.015625,0.3528,0.06943099999999999,-0.07406,0.05324299999999999,-0.034477,0.05840599999999999
2728,0.042969,0.015625,0.054688,0.04212,0.036177999999999995,0.024773,0.010708,0.023197,0.030897000000000004
2729,0.023438,0.039062,0.015625,-0.22043000000000001,0.0025245999999999997,-0.025372,-0.045594,-0.053818,-0.0017195999999999997
2730,0.015625,0.023438,0.046875,-0.25828,0.21400999999999998,-0.045648,0.057042999999999996,0.094338,0.027703
2731,0.019531,0.03125,0.03125,-0.28746,0.031874,-0.042993,0.021516,0.0057389,-0.09363300000000001
2732,0.03125,0.015625,0.039062,-0.15546,0.030119999999999997,-0.022188999999999997,0.020065,0.11305,-0.026997000000000004
2733,0.011719,0.0078125,0.013672,0.026378,0.043227,0.17345,0.10615999999999999,0.017504,0.13912
